rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
2559,SC 1912 Buschhausen,Niederrhein,Kreis Oberhausen-Bottrop,8,Kreisliga A,Kreisliga A Johanning · Kreis Oberhausen-Bottrop,031FVVH164000004VS5489BUVSJ4CRAP-G,1,3,3,0,0,15,1,14,9,3.0,,fussball.de
2560,VfR Mehrhoog,Niederrhein,Kreis Rees-Bocholt,8,Kreisliga A,Kreisliga A · Kreis Rees-Bocholt,031DF3E7I4000007VS5489BUVUR5FS5A-G,1,3,3,0,0,15,1,14,9,3.0,,fussball.de
2561,TSG Oberbrechen,Hessen,Kreis Limburg-Weilburg,8,Kreisoberliga,KOL Limb-Weilb · Kreis Limburg-Weilburg,03196CNCIG00000CVS5489BUVV628VP4-G,1,5,5,0,0,27,4,23,15,3.0,,fussball.de
2562,Viktoria Nidda,Hessen,Kreis Büdingen,8,Kreisoberliga,KOL Büdingen,0318JH52QK00000CVS5489BUVV628VP4-G,1,5,5,0,0,24,1,23,15,3.0,,fussball.de
2563,SFL Bremerhaven,Bremen,Kreis Bremerhaven,8,1.Kreisliga (A),Kreisliga A · Kreis Bremerhaven,031FM6AOM000000EVS5489BTVUS470OH-G,2,2,2,0,0,13,4,9,6,3.0,,fussball.de
2564,SC Borchen,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 03 · Bezirk Westfalen,0313Q1OCF8000017VS5489BTVU7GTVLE-G,1,4,4,0,0,20,2,18,12,3.0,,fussball.de
2565,SV 50 Traktor Mochau,Sachsen,Kreis Muldental/Leipziger Land,8,Kreisoberliga,Kreisoberliga · Kreis Muldental/Leipziger Land,031B649O20000006VS5489BTVSK8S3O6-G,1,2,2,0,0,10,1,9,6,3.0,,fussball.de
2566,SV Brilon,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 04 · Bezirk Westfalen,0313Q1OCRS000000VS5489BTVU7GTVLE-G,1,4,4,0,0,20,2,18,12,3.0,,fussball.de
2567,SpVgg 1906 Haidhausen,Bayern,Kreis München,8,Kreisliga,Kreisliga München,0316NR0H1G000004VS5489BTVU7GTVLE-G,2,2,2,0,0,10,1,9,6,3.0,,fussball.de
2568,SpVgg. Eintracht Erfurt 94 I,Thüringen,Kreis Erfurt-Sömmerda,8,Kreisoberliga,BORN Senf Kreisoberliga · Kreis Erfurt-Sömmerda,031CHMT8JO000008VS5489BUVUR5FS5A-G,3,2,2,0,0,10,1,9,6,3.0,,fussball.de
2569,BSV GW Neukölln,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.3 · Bezirk Berlin,0317AGKTGO000006VS5489BUVSBBVPEU-G,2,2,2,0,0,9,0,9,6,3.0,,fussball.de
2570,SG Allertal,Niedersachsen,Kreis Heidekreis,8,Kreisliga,Kreisliga · Kreis Heidekreis,03196PR3GK000004VS5489BTVSK8S3O6-G,2,3,3,0,0,16,3,13,9,3.0,,fussball.de
2571,SF Vorst,Niederrhein,Kreis Grevenbroich-Neuss,8,Kreisliga A,Kreisliga A · Kreis Grevenbroich-Neuss,031FTR1GCK000004VS5489BUVSJ4CRAP-G,1,4,4,0,0,21,4,17,12,3.0,,fussball.de
2572,SG Belle-Cappel-Leopoldstal,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 03 · Bezirk Westfalen,0313Q1OCF8000017VS5489BTVU7GTVLE-G,2,4,4,0,0,19,2,17,12,3.0,,fussball.de
2573,TSV Geversdorf,Niedersachsen,Kreis Cuxhaven,8,Kreisliga,Kreisliga Cuxhaven,03153IT38S000009VS5489BUVSBBVPEU-G,1,4,4,0,0,17,0,17,12,3.0,,fussball.de
2574,DJK Arnschwang,Bayern,Kreis Cham/Schwandorf,8,Kreisliga,Kreisliga CHA/SAD  Ost · Kreis Cham/Schwandorf,0314N69PLK000006VS5489BTVU7GTVLE-G,1,7,7,0,0,31,2,29,21,3.0,,fussball.de
2575,SV Rott,Mittelrhein,Kreis Aachen,8,Kreisliga A,Kreisliga A · Kreis Aachen,031FNFC57K000001VS5489BTVVG7L386-G,2,1,1,0,0,6,2,4,3,3.0,,fussball.de
2576,1. FC Viersen,Niederrhein,Kreis Mönchengladbach-Viersen,8,Kreisliga A,Kreisliga A · Kreis Mönchengladbach-Viersen,0311FB9E9000000IVS5489BUVVARDA0V-G,2,3,3,0,0,16,4,12,9,3.0,,fussball.de
2577,Hansa 11 1.Hr.,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 06 · Kreisebene Hamburg,0318JTBEDS00000EVS5489BTVSK8S3O6-G,1,4,4,0,0,20,4,16,12,3.0,,fussball.de
2578,SG Auerbach,Baden,Kreis Mosbach,8,Kreisliga,bfv-Kreisliga Mosbach,0318DFTSLC000004VS5489BTVU7GTVLE-G,4,2,2,0,0,10,2,8,6,3.0,,fussball.de
2579,SV 1913 Niedernhausen,Hessen,Kreis Wiesbaden,8,Kreisoberliga,KOL Wiesbaden,0318MATNNK00000CVS5489BTVSK8S3O6-G,2,4,4,0,0,20,4,16,12,3.0,,fussball.de
2580,SV Germania 08 Roßlau,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 4 · Sachsen-Anhalt,030TLMNO1S00000CVS5489BTVVR5L0PB-G,2,1,1,0,0,5,1,4,3,3.0,,fussball.de
2581,SV Grün-Weiß Lübben,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Ost · Brandenburg,0318RR15BC000007VS5489BTVSK8S3O6-G,1,1,1,0,0,5,1,4,3,3.0,,fussball.de
2582,SV Niederaußem,Mittelrhein,Kreis Rhein-Erft,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Rhein-Erft,031KSBC44K000000VS5489BUVVKNMR0J-G,4,1,1,0,0,5,1,4,3,3.0,,fussball.de
2583,TuSpo Saarn,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,8,Kreisliga A,"Kreisliga A, Gruppe 1 · Kreis Duisburg-Mülheim-Dinslak",031D3EOE1400000GVS5489BUVUR5FS5A-G,1,3,3,0,0,15,3,12,9,3.0,,fussball.de
2584,VfB 07 Klötze I,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 1 · Sachsen-Anhalt,030TLMNN5S000000VS5489BTVVR5L0PB-G,2,1,1,0,0,5,1,4,3,3.0,,fussball.de
2585,VfL Nauen,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse West · Brandenburg,0318RR153S000007VS5489BTVSK8S3O6-G,1,1,1,0,0,5,1,4,3,3.0,,fussball.de
2586,SC Velbert 2,Niederrhein,Kreis Wuppertal-Niederberg,8,Kreisliga A,Kreisliga A · Kreis Wuppertal-Niederberg,031HAS8NV000000GVS5489BTVVG7L386-G,2,3,3,0,0,14,2,12,9,3.0,,fussball.de
2587,SG SV Hannovera Niedersachswerfen,Thüringen,Kreis Nordthüringen,8,Kreisoberliga,TeamsportNDH-Kreisoberliga · Kreis Nordthüringen,031AF036KO000007VS5489BUVV628VP4-G,5,2,2,0,0,9,1,8,6,3.0,,fussball.de
2588,SpVgg Satteldorf,Württemberg,Bezirk Rems/Murr/Hall,8,Bezirksliga,Bezirksliga · Bezirk Rems/Murr/Hall,0318UNDDFS000006VS5489BUVV628VP4-G,1,2,2,0,0,9,1,8,6,3.0,,fussball.de
2589,TSV Cossebaude,Sachsen,Kreis Dresden,8,Kreisoberliga,Sparkassenoberliga · Kreis Dresden,03180H57TO00000BVS5489BTVU7GTVLE-G,5,2,2,0,0,9,1,8,6,3.0,,fussball.de
2590,BSV Roleber,Mittelrhein,Kreis Bonn,8,Kreisliga A,Kreisliga A · Kreis Bonn,031BONFSMC000004VS5489BTVUS470OH-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2591,Borussia Kalk I,Mittelrhein,Kreis Köln,8,Kreisliga A,Kreisliga A · Kreis Köln,030TOCD0SK000003VS5489BUVSOV43J9-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2592,FC Germ. Singen,Baden,Kreis Pforzheim,8,Kreisliga,bfv-Kreisliga Pforzheim,0316CL21RK000004VS5489BTVU7GTVLE-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2593,SC Germania Erftstadt-Lechenich,Mittelrhein,Kreis Euskirchen,8,Kreisliga A,Kreisliga A · Kreis Euskirchen,031IIMRLTG000006VS5489BUVVKNMR0J-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2594,SC Seeland e.V.,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 3 · Sachsen-Anhalt,030TLMNNRS000001VS5489BTVVR5L0PB-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2595,SG Kesselsdorf,Sachsen,Kreis Sächs.Schweiz/Osterzgeb.,8,Kreisoberliga,TEAMBRO-Kreisoberliga · Kreis Sächs.Schweiz/Osterzgeb.,031IA868F0000007VS5489BUVVKNMR0J-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2596,SV Geisingen,Südbaden,Bezirk Schwarzwald,8,Bezirksliga,Bezirksliga Schwarzwald,031CO4Q1K0000004VS5489BUVUR5FS5A-G,1,2,2,0,0,8,0,8,6,3.0,,fussball.de
2597,SV Graf Zeppelin 09 Abtsdorf,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 4 · Sachsen-Anhalt,030TLMNO1S00000CVS5489BTVVR5L0PB-G,3,1,1,0,0,4,0,4,3,3.0,,fussball.de
2598,SV Gützkow,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse II Herren · Mecklenburg-Vorpommern,03162FKMRS00000JVS5489BTVU7GTVLE-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2599,SV Rohrau,Württemberg,Bezirk Stuttgart/Böblingen,8,Bezirksliga,Bezirksliga · Bezirk Stuttgart/Böblingen,0313PIVDES000007VS5489BTVU7GTVLE-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2600,SV Wittenbeck,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse I Herren · Mecklenburg-Vorpommern,03162FKMJC00000IVS5489BTVU7GTVLE-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2601,TSG Lübbenau 63,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Ost · Brandenburg,0318RR15BC000007VS5489BTVSK8S3O6-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2602,TSV Dollbergen,Niedersachsen,Kreis Region Hannover,8,Kreisliga,Kreisliga Region Hannover Staffel 1,031E1K0F9C00000BVS5489BUVUR5FS5A-G,2,3,3,0,0,12,0,12,9,3.0,,fussball.de
2603,VfB Germania Halberstadt 2,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 3 · Sachsen-Anhalt,030TLMNNRS000001VS5489BTVVR5L0PB-G,2,1,1,0,0,4,0,4,3,3.0,,fussball.de
2604,VfB Goldenstädt,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,8,Landesklasse,Landesklasse IV Herren · Mecklenburg-Vorpommern,03162FKNA400000JVS5489BTVU7GTVLE-G,1,1,1,0,0,4,0,4,3,3.0,,fussball.de
2605,TSV Oberwittstadt,Baden,Kreis Buchen,8,Kreisliga,bfv-Kreisliga Buchen,0312UDBTM000000JVS5489BUVSBBVPEU-G,1,5,5,0,0,22,3,19,15,3.0,,fussball.de
2606,Rot-Weiß Unna,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 08 · Bezirk Westfalen,0313Q1OEDK00001AVS5489BTVU7GTVLE-G,1,4,4,0,0,19,4,15,12,3.0,,fussball.de
2607,TSV Kirchrode,Niedersachsen,Kreis Region Hannover,8,Kreisliga,Kreisliga Region Hannover Staffel 4,031E1K0G0S000004VS5489BUVUR5FS5A-G,1,4,4,0,0,16,1,15,12,3.0,,fussball.de
2608,TSV Neunhof,Bayern,Kreis Erlangen/Pegnitzgrund,8,Kreisliga,Kreisliga 2 · Kreis Erlangen/Pegnitzgrund,0313OUEQJO000006VS5489BTVU7GTVLE-G,1,4,4,0,0,16,1,15,12,3.0,,fussball.de
2609,TSV Neunkirchen,Bayern,Kreis Erlangen/Pegnitzgrund,8,Kreisliga,Kreisliga 2 · Kreis Erlangen/Pegnitzgrund,0313OUEQJO000006VS5489BTVU7GTVLE-G,2,4,4,0,0,16,1,15,12,3.0,,fussball.de
2610,FT Starnberg 09,Bayern,Kreis Zugspitze,8,Kreisliga,Kreisliga Gruppe 1 · Kreis Zugspitze,030RC38J9S000037VS5489BTVVR5L0PB-G,1,4,4,0,0,15,0,15,12,3.0,,fussball.de
2611,Condor 2.Hr.,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 02 · Kreisebene Hamburg,0318JTBDK800000EVS5489BTVSK8S3O6-G,1,3,3,0,0,14,3,11,9,3.0,,fussball.de
2612,VfL Chemnitz e.V.,Sachsen,Kreis Chemnitz,8,Kreisoberliga,MARX Städter Kreisoberliga · Kreis Chemnitz,031AV35AOC000004VS5489BTVSK8S3O6-G,1,3,3,0,0,13,2,11,9,3.0,,fussball.de
2613,SSVg 09/12 Heiligenhaus,Niederrhein,Kreis Wuppertal-Niederberg,8,Kreisliga A,Kreisliga A · Kreis Wuppertal-Niederberg,031HAS8NV000000GVS5489BTVVG7L386-G,3,3,3,0,0,12,1,11,9,3.0,,fussball.de
2614,TUS Schwachhausen II,Bremen,Kreis Bremen-Stadt,8,1.Kreisliga (A),Kreisliga A · Kreis Bremen-Stadt,031FM68FKC00000KVS5489BTVUS470OH-G,1,2,2,0,0,15,8,7,6,3.0,,fussball.de
2615,Bremerhaven United,Bremen,Kreis Bremerhaven,8,1.Kreisliga (A),Kreisliga A · Kreis Bremerhaven,031FM6AOM000000EVS5489BTVUS470OH-G,3,2,2,0,0,12,5,7,6,3.0,,fussball.de
2616,SC Oberschefflenz,Baden,Kreis Mosbach,8,Kreisliga,bfv-Kreisliga Mosbach,0318DFTSLC000004VS5489BTVU7GTVLE-G,5,2,2,0,0,10,3,7,6,3.0,,fussball.de
2617,TuS Rheinland Dremmen,Mittelrhein,Kreis Heinsberg,8,Kreisliga A,"Kreisliga A, Staffel 1 · Kreis Heinsberg",031D5QC0T8000002VS5489BUVUR5FS5A-G,1,2,2,0,0,10,3,7,6,3.0,,fussball.de
2618,FC Blau-Gelb Castrop-Rauxel,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 10 · Bezirk Westfalen,0313Q1OF6K000013VS5489BTVU7GTVLE-G,1,4,4,0,0,18,4,14,12,3.0,,fussball.de
2619,SG Merxheim/Monzingen/Meddersheim,Südwest,Südwest,8,Bezirksliga (Verband),Herren Bezirksliga Nahe · Südwest,03141SK6HG000007VS5489BUVSBBVPEU-G,2,4,4,0,0,18,4,14,12,3.0,,fussball.de
2620,SV Union Velbert,Niederrhein,Kreis Wuppertal-Niederberg,8,Kreisliga A,Kreisliga A · Kreis Wuppertal-Niederberg,031HAS8NV000000GVS5489BTVVG7L386-G,4,2,2,0,0,9,2,7,6,3.0,,fussball.de
2621,TuS Fleestedt,Niedersachsen,Kreis Harburg,8,Kreisliga,Kreisliga Harburg,0319ALG3PK000004VS5489BUVV628VP4-G,1,4,4,0,0,17,3,14,12,3.0,,fussball.de
2622,SC Selfkant,Mittelrhein,Kreis Heinsberg,8,Kreisliga A,"Kreisliga A, Staffel 1 · Kreis Heinsberg",031D5QC0T8000002VS5489BUVUR5FS5A-G,2,2,2,0,0,8,1,7,6,3.0,,fussball.de
2623,SGM Krumme Ebene am Neckar,Württemberg,Bezirk Franken,8,Bezirksliga,Bezirksliga · Bezirk Franken,031990GCKK000006VS5489BUVV628VP4-G,2,2,2,0,0,8,1,7,6,3.0,,fussball.de
2624,VfB Gramzow,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Nord · Brandenburg,0318RR14TS000008VS5489BTVSK8S3O6-G,1,2,2,0,0,8,1,7,6,3.0,,fussball.de
2625,Zeller FV,Südbaden,Bezirk Offenburg,8,Bezirksliga,Bezirksliga Offenburg,031BEU72VO000006VS5489BUVUR5FS5A-G,1,4,4,0,0,16,2,14,12,3.0,,fussball.de
2626,FSV Bischofsheim,Hessen,Kreis Hanau,8,Kreisoberliga,KOL Hanau,031B47D48O00000BVS5489BTVSK8S3O6-G,4,4,4,0,0,15,1,14,12,3.0,,fussball.de
2627,BSG Stahl Riesa II,Sachsen,Kreis Meißen,8,Kreisoberliga,TEAMBRO-Kreisoberliga · Kreis Meißen,03181OEN3C000004VS5489BUVSBBVPEU-G,2,2,2,0,0,7,0,7,6,3.0,,fussball.de
2628,Postsportverein,Sachsen,Kreis Chemnitz,8,Kreisoberliga,MARX Städter Kreisoberliga · Kreis Chemnitz,031AV35AOC000004VS5489BTVSK8S3O6-G,4,2,2,0,0,7,0,7,6,3.0,,fussball.de
2629,SV Rees,Niederrhein,Kreis Rees-Bocholt,8,Kreisliga A,Kreisliga A · Kreis Rees-Bocholt,031DF3E7I4000007VS5489BUVUR5FS5A-G,5,2,2,0,0,7,0,7,6,3.0,,fussball.de
2630,Darmstädter TSG 1846,Hessen,Kreis Darmstadt,8,Kreisoberliga,KOL DA/GG · Kreis Darmstadt,0319701G2G000009VS5489BUVV628VP4-G,1,5,5,0,0,24,7,17,15,3.0,,fussball.de
2631,TV Bad Grönenbach,Bayern,Kreis Allgäu,8,Kreisliga,KL Allgäu Nord,03143KTVF4000016VS5489BUVSBBVPEU-G,1,5,5,0,0,21,4,17,15,3.0,,fussball.de
2632,SG Westend Ffm,Hessen,Kreis Frankfurt,8,Kreisoberliga,KOL Frankfurt,031BO9VAG4000001VS5489BUVUR5FS5A-G,1,5,5,0,0,18,1,17,15,3.0,,fussball.de
2633,TSV Kerspleben I,Thüringen,Kreis Erfurt-Sömmerda,8,Kreisoberliga,BORN Senf Kreisoberliga · Kreis Erfurt-Sömmerda,031CHMT8JO000008VS5489BUVUR5FS5A-G,1,3,3,0,0,14,4,10,9,3.0,,fussball.de
2634,TuS Viktoria Buchholz,Niederrhein,Kreis Duisburg-Mülheim-Dinslak,8,Kreisliga A,"Kreisliga A, Gruppe 1 · Kreis Duisburg-Mülheim-Dinslak",031D3EOE1400000GVS5489BUVUR5FS5A-G,2,3,3,0,0,14,4,10,9,3.0,,fussball.de
2635,1. FC Rot-Weiß Achim,Niedersachsen,Kreis Verden,8,Kreisliga,Kreisliga Verden,031DVFQUNG000006VS5489BTVUS470OH-G,1,3,3,0,0,13,3,10,9,3.0,,fussball.de
2636,FC 07 Albstadt I,Württemberg,Bezirk Schwarzwald/Zollern,8,Bezirksliga,Bezirksliga Schwarzwald/Zollern,031515MQFO000004VS5489BUVSBBVPEU-G,1,3,3,0,0,13,3,10,9,3.0,,fussball.de
2637,SG Laufeld/Buchholz,Rheinland,Kreis Mosel,8,Kreisliga A,Kreisliga A 9 · Kreis Mosel,031C5MBEAC000003VS5489BTVUS470OH-G,1,3,3,0,0,13,3,10,9,3.0,,fussball.de
2638,SV Siegfried Materborn,Niederrhein,Kreis Kleve-Geldern,8,Kreisliga A,Kreisliga A · Kreis Kleve-Geldern,031B925F1400000AVS5489BUVV628VP4-G,1,3,3,0,0,13,3,10,9,3.0,,fussball.de
2639,Fatihspor Essen,Niederrhein,Kreis Essen,8,Kreisliga A,Kreisliga A Gruppe 1 · Kreis Essen,031FK22CV4000004VS5489BTVUS470OH-G,3,3,3,0,0,12,2,10,9,3.0,,fussball.de
2640,SF Königshardt,Niederrhein,Kreis Oberhausen-Bottrop,8,Kreisliga A,Kreisliga A Johanning · Kreis Oberhausen-Bottrop,031FVVH164000004VS5489BUVSJ4CRAP-G,3,3,3,0,0,12,2,10,9,3.0,,fussball.de
2641,SV Haldern,Niederrhein,Kreis Rees-Bocholt,8,Kreisliga A,Kreisliga A · Kreis Rees-Bocholt,031DF3E7I4000007VS5489BUVUR5FS5A-G,2,3,3,0,0,12,2,10,9,3.0,,fussball.de
2642,SG Helmstedt,Niedersachsen,Kreis Helmstedt,8,Kreisliga,Kreisliga Helmstedt,031AI79OHG000004VS5489BUVV628VP4-G,4,3,3,0,0,10,0,10,9,3.0,,fussball.de
2643,FC Posavina Frankfurt,Hessen,Kreis Frankfurt,8,Kreisoberliga,KOL Frankfurt,031BO9VAG4000001VS5489BUVUR5FS5A-G,2,4,4,0,0,20,7,13,12,3.0,,fussball.de
2644,TUS Freckenhorst,Westfalen,Bezirk Westfalen,8,Bezirksliga,Bezirksliga Staffel 07 · Bezirk Westfalen,0313Q1OE1400001HVS5489BTVU7GTVLE-G,3,4,4,0,0,13,0,13,12,3.0,,fussball.de
2645,SC Ludwigsthal,Saarland,Saarland,8,Landesliga,Landesliga Ost · Saarland,030VIH8LF8000005VS5489BUVVARDA0V-G,1,5,5,0,0,26,10,16,15,3.0,,fussball.de
2646,MTSV Hohenwestedt II - U23,Schleswig-Holstein,Kreis Westküste,8,Kreisliga,Kreisliga - Mitte · Kreis Westküste,031A0VF780000003VS5489BUVV628VP4-G,1,5,5,0,0,24,8,16,15,3.0,,fussball.de
2647,SG Oberhöchstadt,Hessen,Kreis Hochtaunus,8,Kreisoberliga,KOL Hochtaunus,031F9FKDDO00000EVS5489BTVUS470OH-G,1,5,5,0,0,22,6,16,15,3.0,,fussball.de
2648,SG Saubach,Saarland,Saarland,8,Landesliga,Landesliga Nord · Saarland,030UT2EVIG00000GVS5489BUVVARDA0V-G,1,5,5,0,0,20,4,16,15,3.0,,fussball.de
2649,SG Reichenbach,Hessen,Kreis Bergstraße,8,Kreisoberliga,KOL Bergstraße,031B3GD13S00000CVS5489BTVSK8S3O6-G,1,5,5,0,0,16,0,16,15,3.0,,fussball.de
2650,SV TuS/DJK Grafenwöhr,Bayern,Kreis Amberg/Weiden,8,Kreisliga,Kreisliga AM/WEN Nord · Kreis Amberg/Weiden,03138D9JBK000006VS5489BUVSBBVPEU-G,1,6,6,0,0,22,3,19,18,3.0,,fussball.de
2651,FC Liria,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.1 · Bezirk Berlin,0317AGKT5S000004VS5489BUVSBBVPEU-G,1,2,2,0,0,13,7,6,6,3.0,,fussball.de
2652,1. FC Frickenhausen,Württemberg,Bezirk Neckar/Fils,8,Bezirksliga,Bezirksliga · Bezirk Neckar/Fils,031EM8CFV4000007VS5489BUVUR5FS5A-G,1,1,1,0,0,6,3,3,3,3.0,,fussball.de
2653,1.FC Marzahn 94 7er II,Berlin,Bezirk Berlin,8,Bezirksliga,7er Herren Bezirksliga St.1 · Bezirk Berlin,0317AGKTM4000001VS5489BUVSBBVPEU-G,2,1,1,0,0,6,3,3,3,3.0,,fussball.de
2654,BSC Preußen 07 II,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Ost · Brandenburg,0318RR15BC000007VS5489BTVSK8S3O6-G,3,1,1,0,0,6,3,3,3,3.0,,fussball.de
2655,FC RSK Freyburg,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 6 · Sachsen-Anhalt,030TLMNOHC00000GVS5489BTVVR5L0PB-G,2,1,1,0,0,6,3,3,3,3.0,,fussball.de
2656,Pulheimer SC,Mittelrhein,Kreis Rhein-Erft,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Rhein-Erft,031KSBC44K000000VS5489BUVVKNMR0J-G,5,1,1,0,0,6,3,3,3,3.0,,fussball.de
2657,SC Westend 01 7er II,Berlin,Bezirk Berlin,8,Bezirksliga,7er Herren Bezirksliga St.1 · Bezirk Berlin,0317AGKTM4000001VS5489BUVSBBVPEU-G,3,1,1,0,0,6,3,3,3,3.0,,fussball.de
2658,Wahlscheider SV,Mittelrhein,Kreis Sieg,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Sieg,031DDUF9M4000000VS5489BTVUS470OH-G,3,1,1,0,0,6,3,3,3,3.0,,fussball.de
2659,FSV Geesthacht 1.Hr.,Hamburg,Kreisebene Hamburg,8,Kreisliga,KL 01 · Kreisebene Hamburg,0318JTBDCK00000EVS5489BTVSK8S3O6-G,1,3,3,0,0,16,7,9,9,3.0,,fussball.de
2660,FVgg Neudorf,Baden,Kreis Bruchsal,8,Kreisliga,bfv-Kreisliga Bruchsal,031CPIQCT000000GVS5489BTVUS470OH-G,1,1,1,0,0,5,2,3,3,3.0,,fussball.de
2661,SG Michendorf,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse West · Brandenburg,0318RR153S000007VS5489BTVSK8S3O6-G,2,1,1,0,0,5,2,3,3,3.0,,fussball.de
2662,TuS Immekeppel,Mittelrhein,Kreis Berg,8,Kreisliga A,Kreisliga A · Kreis Berg,0313OUBHAG00000CVS5489BTVU7GTVLE-G,2,1,1,0,0,5,2,3,3,3.0,,fussball.de
2663,Turbine Halle II,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 5 · Sachsen-Anhalt,030TLMNO9K00000CVS5489BTVVR5L0PB-G,1,1,1,0,0,5,2,3,3,3.0,,fussball.de
2664,Sportvereinigung Hilden 05/06,Niederrhein,Kreis Düsseldorf,8,Kreisliga A,Kreisliga A Herren 2026/2027 · Kreis Düsseldorf,031CH5EUGO000004VS5489BTVUS470OH-G,1,3,3,0,0,14,5,9,9,3.0,,fussball.de
2665,TSV Heiligenrode,Niedersachsen,Kreis Diepholz,8,Kreisliga,Kreisliga DH · Kreis Diepholz,031DN5TAJ8000007VS5489BUVUR5FS5A-G,2,3,3,0,0,14,5,9,9,3.0,,fussball.de
2666,FV Eintracht Niesky 2.,Sachsen,Kreis Oberlausitz,8,Kreisoberliga,Landskron Oberlausitzliga,031DGC245O000004VS5489BUVUR5FS5A-G,1,2,2,0,0,9,3,6,6,3.0,,fussball.de
2667,JFC Berlin,Berlin,Bezirk Berlin,8,Bezirksliga,Herren Bezirksliga St.2 · Bezirk Berlin,0317AGKTBG000006VS5489BUVSBBVPEU-G,1,2,2,0,0,9,3,6,6,3.0,,fussball.de
2668,SV Rohrbach,Saarland,Saarland,8,Landesliga,Landesliga Ost · Saarland,030VIH8LF8000005VS5489BUVVARDA0V-G,2,4,4,0,0,18,6,12,12,3.0,,fussball.de
2669,FC Concordia Schneeberg,Sachsen,Kreis Erzgebirge,8,Kreisoberliga,Erzgebirgssparkassen-Liga · Kreis Erzgebirge,0319B525EO000007VS5489BUVV628VP4-G,1,3,3,0,0,13,4,9,9,3.0,,fussball.de
2670,1.FC Mühlhausen 2,Baden,Kreis Heidelberg,8,Kreisliga,bfv-Kreisliga Heidelberg,031CI6CF5S00000BVS5489BTVUS470OH-G,1,3,3,0,0,12,3,9,9,3.0,,fussball.de
2671,Bedburger BV,Mittelrhein,Kreis Rhein-Erft,8,Kreisliga A,Kreisliga A Staffel 1 · Kreis Rhein-Erft,031KSBC44K000000VS5489BUVVKNMR0J-G,1,2,2,0,0,8,2,6,6,3.0,,fussball.de
2672,Blau-Weiß Neuenhofe,Sachsen-Anhalt,Sachsen-Anhalt,8,Landesklasse,LK - 2 · Sachsen-Anhalt,030TLMNNGS00000HVS5489BTVVR5L0PB-G,2,1,1,0,0,4,1,3,3,3.0,,fussball.de
2673,FV Blau-Weiß 90 Briesen/Mark,Brandenburg,Brandenburg,8,Landesklasse,Landesklasse Ost · Brandenburg,0318RR15BC000007VS5489BTVSK8S3O6-G,4,1,1,0,0,4,1,3,3,3.0,,fussball.de
2674,Poll I,Mittelrhein,Kreis Köln,8,Kreisliga A,Kreisliga A · Kreis Köln,030TOCD0SK000003VS5489BUVSOV43J9-G,3,1,1,0,0,4,1,3,3,3.0,,fussball.de
